,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,acc,auc
165,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8673469387755102, ""auc"": 0.8674749163879598, ""fpr"": [0.0, 0.11764705882352941, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.7341829017178415, ""tnr"": 0.8823529411764706, ""ppv"": 0.8695652173913043, ""f_score"": 0.8602150537634409, ""ap"": 0.8114840755913836, ""brier"": 0.1326530612244898, ""sensitivity"": 0.851063829787234}",0.8673469387755102,0.8674749163879598
166,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8673469387755102, ""auc"": 0.8674749163879598, ""fpr"": [0.0, 0.11764705882352941, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.7341829017178415, ""tnr"": 0.8823529411764706, ""ppv"": 0.8695652173913043, ""f_score"": 0.8602150537634409, ""ap"": 0.8114840755913836, ""brier"": 0.1326530612244898, ""sensitivity"": 0.851063829787234}",0.8673469387755102,0.8674749163879598
167,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8673469387755102, ""auc"": 0.8674749163879598, ""fpr"": [0.0, 0.11764705882352941, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.7341829017178415, ""tnr"": 0.8823529411764706, ""ppv"": 0.8695652173913043, ""f_score"": 0.8602150537634409, ""ap"": 0.8114840755913836, ""brier"": 0.1326530612244898, ""sensitivity"": 0.851063829787234}",0.8673469387755102,0.8674749163879598
168,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
169,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
170,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
171,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
172,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
173,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
174,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
175,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
176,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
177,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
178,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
179,2,4,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8775510204081632, ""auc"": 0.8784067085953878, ""fpr"": [0.0, 0.09803921568627451, 1.0], ""tpr"": [0.0, 0.851063829787234, 1.0], ""mcc"": 0.754916638726762, ""tnr"": 0.9019607843137255, ""ppv"": 0.8888888888888888, ""f_score"": 0.8695652173913044, ""ap"": 0.8279297534616683, ""brier"": 0.12244897959183673, ""sensitivity"": 0.851063829787234}",0.8775510204081632,0.8784067085953878
180,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8303571428571429, ""auc"": 0.8305250305250306, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8419864559819413, 1.0], ""mcc"": 0.6610105310647632, ""tnr"": 0.8189845474613686, ""ppv"": 0.8197802197802198, ""f_score"": 0.8307349665924276, ""ap"": 0.7683688419368442, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8419864559819413}",0.8303571428571429,0.8305250305250306
181,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
182,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
183,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8314732142857143, ""auc"": 0.8317630755119538, ""fpr"": [0.0, 0.18322295805739514, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6634021492304252, ""tnr"": 0.8167770419426048, ""ppv"": 0.8187772925764192, ""f_score"": 0.8324084350721421, ""ap"": 0.7689887594366658, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8465011286681715}",0.8314732142857143,0.8317630755119538
184,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
185,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
186,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8303571428571429, ""auc"": 0.8305250305250306, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8419864559819413, 1.0], ""mcc"": 0.6610105310647632, ""tnr"": 0.8189845474613686, ""ppv"": 0.8197802197802198, ""f_score"": 0.8307349665924276, ""ap"": 0.7683688419368442, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8419864559819413}",0.8303571428571429,0.8305250305250306
187,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
188,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
189,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8314732142857143, ""auc"": 0.8317630755119538, ""fpr"": [0.0, 0.18322295805739514, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6634021492304252, ""tnr"": 0.8167770419426048, ""ppv"": 0.8187772925764192, ""f_score"": 0.8324084350721421, ""ap"": 0.7689887594366658, ""brier"": 0.16852678571428573, ""sensitivity"": 0.8465011286681715}",0.8314732142857143,0.8317630755119538
190,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
191,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8303571428571429, ""auc"": 0.8309149586739759, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8510158013544018, 1.0], ""mcc"": 0.6615000398335028, ""tnr"": 0.8101545253863135, ""ppv"": 0.8142548596112311, ""f_score"": 0.8322295805739515, ""ap"": 0.7666044661444821, ""brier"": 0.16964285714285715, ""sensitivity"": 0.8510158013544018}",0.8303571428571429,0.8309149586739759
192,3,3,3,0.975,0.9949776785714286,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8180803571428571, ""auc"": 0.8181555449254564, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8261851015801355, 1.0], ""mcc"": 0.6363253582487063, ""tnr"": 0.8101545253863135, ""ppv"": 0.8097345132743363, ""f_score"": 0.8178770949720672, ""ap"": 0.7549280911024991, ""brier"": 0.18191964285714285, ""sensitivity"": 0.8261851015801355}",0.8180803571428571,0.8181555449254564
193,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8270089285714286, ""auc"": 0.8272129186602871, ""fpr"": [0.0, 0.18543046357615894, 1.0], ""tpr"": [0.0, 0.8397291196388262, 1.0], ""mcc"": 0.6543622436017663, ""tnr"": 0.8145695364238411, ""ppv"": 0.8157894736842105, ""f_score"": 0.8275862068965517, ""ap"": 0.7642832479760349, ""brier"": 0.17299107142857142, ""sensitivity"": 0.8397291196388262}",0.8270089285714286,0.8272129186602871
194,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8270089285714286, ""auc"": 0.8272129186602871, ""fpr"": [0.0, 0.18543046357615894, 1.0], ""tpr"": [0.0, 0.8397291196388262, 1.0], ""mcc"": 0.6543622436017663, ""tnr"": 0.8145695364238411, ""ppv"": 0.8157894736842105, ""f_score"": 0.8275862068965517, ""ap"": 0.7642832479760349, ""brier"": 0.17299107142857142, ""sensitivity"": 0.8397291196388262}",0.8270089285714286,0.8272129186602871
195,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8270089285714286, ""auc"": 0.8270848281910229, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.835214446952596, 1.0], ""mcc"": 0.6541843252335408, ""tnr"": 0.8189845474613686, ""ppv"": 0.8185840707964602, ""f_score"": 0.8268156424581006, ""ap"": 0.7651664562601844, ""brier"": 0.17299107142857142, ""sensitivity"": 0.835214446952596}",0.8270089285714286,0.8270848281910229
196,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8325892857142857, ""auc"": 0.8328357167423476, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6655785483267039, ""tnr"": 0.8189845474613686, ""ppv"": 0.8205689277899344, ""f_score"": 0.8333333333333333, ""ap"": 0.770505380667068, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8465011286681715}",0.8325892857142857,0.8328357167423476
197,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8325892857142857, ""auc"": 0.8328357167423476, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6655785483267039, ""tnr"": 0.8189845474613686, ""ppv"": 0.8205689277899344, ""f_score"": 0.8333333333333333, ""ap"": 0.770505380667068, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8465011286681715}",0.8325892857142857,0.8328357167423476
198,3,3,3,0.975,0.9949776785714286,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8180803571428571, ""auc"": 0.8181555449254564, ""fpr"": [0.0, 0.18984547461368653, 1.0], ""tpr"": [0.0, 0.8261851015801355, 1.0], ""mcc"": 0.6363253582487063, ""tnr"": 0.8101545253863135, ""ppv"": 0.8097345132743363, ""f_score"": 0.8178770949720672, ""ap"": 0.7549280911024991, ""brier"": 0.18191964285714285, ""sensitivity"": 0.8261851015801355}",0.8180803571428571,0.8181555449254564
199,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8270089285714286, ""auc"": 0.8272129186602871, ""fpr"": [0.0, 0.18543046357615894, 1.0], ""tpr"": [0.0, 0.8397291196388262, 1.0], ""mcc"": 0.6543622436017663, ""tnr"": 0.8145695364238411, ""ppv"": 0.8157894736842105, ""f_score"": 0.8275862068965517, ""ap"": 0.7642832479760349, ""brier"": 0.17299107142857142, ""sensitivity"": 0.8397291196388262}",0.8270089285714286,0.8272129186602871
200,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8270089285714286, ""auc"": 0.8272129186602871, ""fpr"": [0.0, 0.18543046357615894, 1.0], ""tpr"": [0.0, 0.8397291196388262, 1.0], ""mcc"": 0.6543622436017663, ""tnr"": 0.8145695364238411, ""ppv"": 0.8157894736842105, ""f_score"": 0.8275862068965517, ""ap"": 0.7642832479760349, ""brier"": 0.17299107142857142, ""sensitivity"": 0.8397291196388262}",0.8270089285714286,0.8272129186602871
201,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8270089285714286, ""auc"": 0.8270848281910229, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.835214446952596, 1.0], ""mcc"": 0.6541843252335408, ""tnr"": 0.8189845474613686, ""ppv"": 0.8185840707964602, ""f_score"": 0.8268156424581006, ""ap"": 0.7651664562601844, ""brier"": 0.17299107142857142, ""sensitivity"": 0.835214446952596}",0.8270089285714286,0.8270848281910229
202,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8325892857142857, ""auc"": 0.8328357167423476, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6655785483267039, ""tnr"": 0.8189845474613686, ""ppv"": 0.8205689277899344, ""f_score"": 0.8333333333333333, ""ap"": 0.770505380667068, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8465011286681715}",0.8325892857142857,0.8328357167423476
203,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8325892857142857, ""auc"": 0.8328357167423476, ""fpr"": [0.0, 0.18101545253863136, 1.0], ""tpr"": [0.0, 0.8465011286681715, 1.0], ""mcc"": 0.6655785483267039, ""tnr"": 0.8189845474613686, ""ppv"": 0.8205689277899344, ""f_score"": 0.8333333333333333, ""ap"": 0.770505380667068, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8465011286681715}",0.8325892857142857,0.8328357167423476
204,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8270089285714286, ""auc"": 0.8272129186602871, ""fpr"": [0.0, 0.18543046357615894, 1.0], ""tpr"": [0.0, 0.8397291196388262, 1.0], ""mcc"": 0.6543622436017663, ""tnr"": 0.8145695364238411, ""ppv"": 0.8157894736842105, ""f_score"": 0.8275862068965517, ""ap"": 0.7642832479760349, ""brier"": 0.17299107142857142, ""sensitivity"": 0.8397291196388262}",0.8270089285714286,0.8272129186602871
205,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8359375, ""auc"": 0.8361443381180222, ""fpr"": [0.0, 0.17660044150110377, 1.0], ""tpr"": [0.0, 0.8487584650112867, 1.0], ""mcc"": 0.6722233466989205, ""tnr"": 0.8233995584988962, ""ppv"": 0.8245614035087719, ""f_score"": 0.8364849833147942, ""ap"": 0.7746302568639432, ""brier"": 0.1640625, ""sensitivity"": 0.8487584650112867}",0.8359375,0.8361443381180222
206,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8359375, ""auc"": 0.8361443381180222, ""fpr"": [0.0, 0.17660044150110377, 1.0], ""tpr"": [0.0, 0.8487584650112867, 1.0], ""mcc"": 0.6722233466989205, ""tnr"": 0.8233995584988962, ""ppv"": 0.8245614035087719, ""f_score"": 0.8364849833147942, ""ap"": 0.7746302568639432, ""brier"": 0.1640625, ""sensitivity"": 0.8487584650112867}",0.8359375,0.8361443381180222
207,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8325892857142857, ""auc"": 0.8327577184720042, ""fpr"": [0.0, 0.17880794701986755, 1.0], ""tpr"": [0.0, 0.8442437923250564, 1.0], ""mcc"": 0.6654756399346924, ""tnr"": 0.8211920529801324, ""ppv"": 0.8219780219780219, ""f_score"": 0.8329621380846325, ""ap"": 0.7709587710540025, ""brier"": 0.16741071428571427, ""sensitivity"": 0.8442437923250564}",0.8325892857142857,0.8327577184720042
