,DATAID,test_score,train_score,RNA_K,PROTEIN_K,TOP_RATIO
56,0,"{'acc': 0.9490996398559424, 'auc': 0.9500882392868456, 'fpr': array([0.        , 0.07876231, 1.        ]), 'tpr': array([0.        , 0.97834646, 1.        ]), 'mcc': 0.8998802655920268, 'tnr': 0.9212376933895922, 'ppv': 0.922077922077922, 'f_score': 0.9493791786055396, 'ap': 0.9126758935499754, 'brier': 0.050900360144057626, 'sensitivity': 0.9783464566929134}",1.0,5,6,0.9450000000000001
57,0,"{'acc': 0.9481392557022809, 'auc': 0.9491362650829561, 'fpr': array([0.        , 0.07604017, 1.        ]), 'tpr': array([0.        , 0.97251688, 1.        ]), 'mcc': 0.897374167574762, 'tnr': 0.9239598278335724, 'ppv': 0.9269301470588235, 'f_score': 0.9491764705882352, 'ap': 0.9151406847092742, 'brier': 0.051860744297719086, 'sensitivity': 0.9725168756027001}",1.0,5,6,0.96
58,0,"{'acc': 0.9524609843937575, 'auc': 0.9531093480093322, 'fpr': array([0.        , 0.06875296, 1.        ]), 'tpr': array([0.        , 0.97422179, 1.        ]), 'mcc': 0.9058436836120426, 'tnr': 0.9312470365101944, 'ppv': 0.9324953445065177, 'f_score': 0.9529019980970505, 'ap': 0.9211823736189692, 'brier': 0.0475390156062425, 'sensitivity': 0.9742217898832685}",1.0,5,6,0.975
59,0,"{'acc': 0.9510204081632653, 'auc': 0.9515828151498021, 'fpr': array([0.        , 0.07095865, 1.        ]), 'tpr': array([0.        , 0.97398135, 1.        ]), 'mcc': 0.9030941615715053, 'tnr': 0.9290413533834586, 'ppv': 0.9292740046838408, 'f_score': 0.9511025886864813, 'ap': 0.9178206350987244, 'brier': 0.04897959183673469, 'sensitivity': 0.9739813451153657}",1.0,5,6,0.99
60,0,"{'acc': 0.9478991596638655, 'auc': 0.9491672193545193, 'fpr': array([0.        , 0.07722195, 1.        ]), 'tpr': array([0.        , 0.97245964, 1.        ]), 'mcc': 0.896784726014437, 'tnr': 0.9227780475959203, 'ppv': 0.927956502038967, 'f_score': 0.9496869928124276, 'ap': 0.9163258153258141, 'brier': 0.052100840336134456, 'sensitivity': 0.9724596391263058}",1.0,6,3,0.93
61,0,"{'acc': 0.9500600240096039, 'auc': 0.950587141312008, 'fpr': array([0.        , 0.06618357, 1.        ]), 'tpr': array([0.        , 0.96610979, 1.        ]), 'mcc': 0.900550030260925, 'tnr': 0.9338164251207729, 'ppv': 0.9366034243405831, 'f_score': 0.9511278195488723, 'ap': 0.9219085518374386, 'brier': 0.04993997599039616, 'sensitivity': 0.966109785202864}",1.0,6,3,0.9450000000000001
62,0,"{'acc': 0.9457382953181273, 'auc': 0.9466882499126316, 'fpr': array([0.        , 0.07670043, 1.        ]), 'tpr': array([0.        , 0.96797323, 1.        ]), 'mcc': 0.8923240285656979, 'tnr': 0.9232995658465991, 'ppv': 0.9271978021978022, 'f_score': 0.9471468662301216, 'ap': 0.913589087274857, 'brier': 0.05426170468187275, 'sensitivity': 0.9679732313575525}",1.0,6,3,0.96
63,0,"{'acc': 0.944297719087635, 'auc': 0.9446960784313726, 'fpr': array([0.        , 0.07478833, 1.        ]), 'tpr': array([0.        , 0.96419814, 1.        ]), 'mcc': 0.8894009791076772, 'tnr': 0.9252116650987771, 'ppv': 0.9251764705882353, 'f_score': 0.9442843419788663, 'ap': 0.9095804395323602, 'brier': 0.05570228091236495, 'sensitivity': 0.9641981363413438}",1.0,6,3,0.975
64,0,"{'acc': 0.9483793517406963, 'auc': 0.9491431902599415, 'fpr': array([0.        , 0.07242206, 1.        ]), 'tpr': array([0.        , 0.96923077, 1.        ]), 'mcc': 0.8975472396049888, 'tnr': 0.9275779376498801, 'ppv': 0.930318412551915, 'f_score': 0.9493760301389215, 'ap': 0.9170593770858242, 'brier': 0.05162064825930372, 'sensitivity': 0.9692307692307692}",1.0,6,3,0.99
65,0,"{'acc': 0.9510204081632653, 'auc': 0.9513954043241313, 'fpr': array([0.        , 0.06408417, 1.        ]), 'tpr': array([0.        , 0.96624879, 1.        ]), 'mcc': 0.9024776621875403, 'tnr': 0.9359158297465328, 'ppv': 0.9373246024321796, 'f_score': 0.9515669515669516, 'ap': 0.9224954899379126, 'brier': 0.04897959183673469, 'sensitivity': 0.9662487945998072}",1.0,6,4,0.93
66,0,"{'acc': 0.9457382953181273, 'auc': 0.9465518635297923, 'fpr': array([0.        , 0.07577938, 1.        ]), 'tpr': array([0.        , 0.96730769, 1.        ]), 'mcc': 0.8923156737545715, 'tnr': 0.924220623501199, 'ppv': 0.9271889400921659, 'f_score': 0.9468235294117647, 'ap': 0.9132035245860131, 'brier': 0.05426170468187275, 'sensitivity': 0.9673076923076923}",1.0,6,4,0.9450000000000001
67,0,"{'acc': 0.9454981992797119, 'auc': 0.9460921623551382, 'fpr': array([0.        , 0.07561437, 1.        ]), 'tpr': array([0.        , 0.96730112, 1.        ]), 'mcc': 0.8919355055433955, 'tnr': 0.9243856332703214, 'ppv': 0.9253034547152195, 'f_score': 0.9458363159150561, 'ap': 0.9111335049718602, 'brier': 0.05450180072028812, 'sensitivity': 0.9673011224987799}",1.0,6,4,0.96
68,0,"{'acc': 0.946218487394958, 'auc': 0.9474644601221341, 'fpr': array([0.        , 0.07816317, 1.        ]), 'tpr': array([0.        , 0.96978281, 1.        ]), 'mcc': 0.893272751841155, 'tnr': 0.9218368343917929, 'ppv': 0.9277326106594399, 'f_score': 0.948291782086796, 'ap': 0.9150652882406843, 'brier': 0.05378151260504202, 'sensitivity': 0.9697828139754485}",1.0,6,4,0.975
69,0,"{'acc': 0.9478991596638655, 'auc': 0.9484520544720247, 'fpr': array([0.        , 0.07098618, 1.        ]), 'tpr': array([0.        , 0.96708616, 1.        ]), 'mcc': 0.896501950775064, 'tnr': 0.9290138161029061, 'ppv': 0.9306008383791337, 'f_score': 0.9484927605032043, 'ap': 0.9162977189382415, 'brier': 0.052100840336134456, 'sensitivity': 0.9670861568247822}",1.0,6,4,0.99
70,0,"{'acc': 0.9466986794717888, 'auc': 0.947667645018608, 'fpr': array([0.        , 0.07673861, 1.        ]), 'tpr': array([0.        , 0.97019231, 1.        ]), 'mcc': 0.8943939995061393, 'tnr': 0.9232613908872902, 'ppv': 0.9265381083562901, 'f_score': 0.9478628464067638, 'ap': 0.9138060998928073, 'brier': 0.053301320528211286, 'sensitivity': 0.9701923076923077}",1.0,6,5,0.93
71,0,"{'acc': 0.948859543817527, 'auc': 0.9497185816979867, 'fpr': array([0.        , 0.07174018, 1.        ]), 'tpr': array([0.        , 0.96907707, 1.        ]), 'mcc': 0.8983864105654831, 'tnr': 0.9282598158022297, 'ppv': 0.9322654462242563, 'f_score': 0.9503149055283415, 'ap': 0.9190433090806382, 'brier': 0.05114045618247299, 'sensitivity': 0.9690770694576594}",1.0,6,5,0.9450000000000001
72,0,"{'acc': 0.9469387755102041, 'auc': 0.9475983661651414, 'fpr': array([0.        , 0.07444286, 1.        ]), 'tpr': array([0.       , 0.9688716, 1.       ]), 'mcc': 0.8948126494771428, 'tnr': 0.9255571360834519, 'ppv': 0.9269427640763146, 'f_score': 0.9474435196195006, 'ap': 0.9134546610694875, 'brier': 0.053061224489795916, 'sensitivity': 0.9688715953307393}",1.0,6,5,0.96
73,0,"{'acc': 0.9454981992797119, 'auc': 0.9462355957275927, 'fpr': array([0.        , 0.07552581, 1.        ]), 'tpr': array([0.        , 0.96671491, 1.        ]), 'mcc': 0.8918299119909283, 'tnr': 0.9244741873804971, 'ppv': 0.9269195189639223, 'f_score': 0.9463990554899646, 'ap': 0.9126335422337284, 'brier': 0.05450180072028812, 'sensitivity': 0.9667149059334298}",1.0,6,5,0.975
74,0,"{'acc': 0.9457382953181273, 'auc': 0.9468614236472048, 'fpr': array([0.        , 0.07807953, 1.        ]), 'tpr': array([0.        , 0.96909177, 1.        ]), 'mcc': 0.892366514058838, 'tnr': 0.9219204655674103, 'ppv': 0.9267849022282856, 'f_score': 0.9474662947466295, 'ap': 0.9137458671956418, 'brier': 0.05426170468187275, 'sensitivity': 0.969091773656681}",1.0,6,5,0.99
75,0,"{'acc': 0.948859543817527, 'auc': 0.9498376669912402, 'fpr': array([0.        , 0.07350097, 1.        ]), 'tpr': array([0.        , 0.97091082, 1.        ]), 'mcc': 0.8985418819389797, 'tnr': 0.9264990328820116, 'ppv': 0.9305301645338209, 'f_score': 0.950291715285881, 'ap': 0.9181076680671615, 'brier': 0.05114045618247299, 'sensitivity': 0.9709108249880782}",1.0,6,6,0.93
76,0,"{'acc': 0.9498199279711885, 'auc': 0.9512588552502803, 'fpr': array([0.       , 0.0771096, 1.       ]), 'tpr': array([0.        , 0.97622444, 1.        ]), 'mcc': 0.9008146679107225, 'tnr': 0.922890397672163, 'ppv': 0.9281193490054249, 'f_score': 0.9515643105446118, 'ap': 0.9180575948395212, 'brier': 0.05018007202881152, 'sensitivity': 0.9762244412743699}",1.0,6,6,0.9450000000000001
77,0,"{'acc': 0.9450180072028812, 'auc': 0.9465011992908541, 'fpr': array([0.       , 0.0814524, 1.       ]), 'tpr': array([0.        , 0.97038082, 1.        ]), 'mcc': 0.890963077592645, 'tnr': 0.9185475956820413, 'ppv': 0.9255605381165919, 'f_score': 0.9474408997016296, 'ap': 0.9132722425558736, 'brier': 0.05498199279711885, 'sensitivity': 0.9703808180535967}",1.0,6,6,0.96
78,0,"{'acc': 0.9469387755102041, 'auc': 0.9484701253201877, 'fpr': array([0.        , 0.07942773, 1.        ]), 'tpr': array([0.        , 0.97193639, 1.        ]), 'mcc': 0.8947217133219232, 'tnr': 0.9205722742969906, 'ppv': 0.9280928986154533, 'f_score': 0.9495087959789811, 'ap': 0.9164530229798107, 'brier': 0.053061224489795916, 'sensitivity': 0.9719363891487371}",1.0,6,6,0.975
79,0,"{'acc': 0.948859543817527, 'auc': 0.949890550775697, 'fpr': array([0.        , 0.07344358, 1.        ]), 'tpr': array([0.        , 0.97060218, 1.        ]), 'mcc': 0.8984688946200489, 'tnr': 0.9265564202334631, 'ppv': 0.9313011828935396, 'f_score': 0.9505456234037614, 'ap': 0.9188089137857715, 'brier': 0.05114045618247299, 'sensitivity': 0.9706021811284969}",1.0,6,6,0.99
80,1,"{'acc': 0.8964601769911504, 'auc': 0.8963616403983377, 'fpr': array([0.        , 0.10805861, 1.        ]), 'tpr': array([0.        , 0.90068493, 1.        ]), 'mcc': 0.7926748006400207, 'tnr': 0.891941391941392, 'ppv': 0.8991452991452992, 'f_score': 0.8999144568006844, 'ap': 0.861174055803708, 'brier': 0.10353982300884956, 'sensitivity': 0.9006849315068494}",1.0,3,3,0.93
81,1,"{'acc': 0.8699115044247787, 'auc': 0.8699115044247787, 'fpr': array([0.        , 0.11861314, 1.        ]), 'tpr': array([0.        , 0.85910653, 1.        ]), 'mcc': 0.7401581237886262, 'tnr': 0.8813868613138686, 'ppv': 0.8849557522123894, 'f_score': 0.8718395815170009, 'ap': 0.8328376364686921, 'brier': 0.13008849557522123, 'sensitivity': 0.8591065292096219}",1.0,3,3,0.9450000000000001
82,1,"{'acc': 0.8840707964601769, 'auc': 0.884070796460177, 'fpr': array([0.        , 0.11795775, 1.        ]), 'tpr': array([0.      , 0.886121, 1.      ]), 'mcc': 0.768152421365057, 'tnr': 0.8820422535211268, 'ppv': 0.8814159292035398, 'f_score': 0.8837622005323869, 'ap': 0.8376783296066513, 'brier': 0.11592920353982301, 'sensitivity': 0.8861209964412812}",1.0,3,3,0.96
83,1,"{'acc': 0.8663716814159292, 'auc': 0.8664044658716064, 'fpr': array([0.        , 0.14111498, 1.        ]), 'tpr': array([0.        , 0.87410072, 1.        ]), 'mcc': 0.7328973289630513, 'tnr': 0.8588850174216028, 'ppv': 0.8571428571428571, 'f_score': 0.8655387355298307, 'ap': 0.8111760907329761, 'brier': 0.1336283185840708, 'sensitivity': 0.8741007194244604}",1.0,3,3,0.975
84,1,"{'acc': 0.9035398230088496, 'auc': 0.9035567501190388, 'fpr': array([0.        , 0.10434783, 1.        ]), 'tpr': array([0.        , 0.91171171, 1.        ]), 'mcc': 0.8072386832235005, 'tnr': 0.8956521739130435, 'ppv': 0.8939929328621908, 'f_score': 0.9027653880463872, 'ap': 0.8584266589363685, 'brier': 0.09646017699115045, 'sensitivity': 0.9117117117117117}",1.0,3,3,0.99
85,1,"{'acc': 0.8725663716814159, 'auc': 0.8729570350688091, 'fpr': array([0.        , 0.14846416, 1.        ]), 'tpr': array([0.        , 0.89522059, 1.        ]), 'mcc': 0.7463351284343668, 'tnr': 0.8515358361774744, 'ppv': 0.8484320557491289, 'f_score': 0.8711985688729875, 'ap': 0.8099763219015212, 'brier': 0.12743362831858407, 'sensitivity': 0.8952205882352942}",1.0,3,4,0.93
86,1,"{'acc': 0.8814159292035398, 'auc': 0.8815128447008754, 'fpr': array([0.        , 0.12655971, 1.        ]), 'tpr': array([0.        , 0.88927944, 1.        ]), 'mcc': 0.7628726907689776, 'tnr': 0.8734402852049911, 'ppv': 0.8769497400346621, 'f_score': 0.8830715532286213, 'ap': 0.8356055840195019, 'brier': 0.11858407079646018, 'sensitivity': 0.8892794376098418}",1.0,3,4,0.9450000000000001
87,1,"{'acc': 0.9017699115044248, 'auc': 0.9017436469349907, 'fpr': array([0.       , 0.0951526, 1.       ]), 'tpr': array([0.        , 0.89877836, 1.        ]), 'mcc': 0.8035565220925224, 'tnr': 0.9048473967684022, 'ppv': 0.9066901408450704, 'f_score': 0.9027169149868536, 'ap': 0.8662409110021602, 'brier': 0.09823008849557523, 'sensitivity': 0.8987783595113438}",1.0,3,4,0.96
88,1,"{'acc': 0.8752212389380531, 'auc': 0.8756562091831608, 'fpr': array([0.        , 0.14234234, 1.        ]), 'tpr': array([0.        , 0.89217391, 1.        ]), 'mcc': 0.7505716293272001, 'tnr': 0.8576576576576577, 'ppv': 0.8665540540540541, 'f_score': 0.8791773778920309, 'ap': 0.8279841779062633, 'brier': 0.12477876106194691, 'sensitivity': 0.8921739130434783}",1.0,3,4,0.975
89,1,"{'acc': 0.8778761061946903, 'auc': 0.8781905285478677, 'fpr': array([0.        , 0.13843352, 1.        ]), 'tpr': array([0.        , 0.89328744, 1.        ]), 'mcc': 0.7556171027328266, 'tnr': 0.8615664845173042, 'ppv': 0.8722689075630252, 'f_score': 0.8826530612244897, 'ap': 0.8340541121022458, 'brier': 0.12212389380530973, 'sensitivity': 0.8932874354561101}",1.0,3,4,0.99
90,1,"{'acc': 0.8831858407079646, 'auc': 0.8844287979462399, 'fpr': array([0.        , 0.14516129, 1.        ]), 'tpr': array([0.        , 0.91083916, 1.        ]), 'mcc': 0.7672660860180458, 'tnr': 0.8548387096774194, 'ppv': 0.8654485049833887, 'f_score': 0.887563884156729, 'ap': 0.8334171333914079, 'brier': 0.1168141592920354, 'sensitivity': 0.9108391608391608}",1.0,3,5,0.93
91,1,"{'acc': 0.879646017699115, 'auc': 0.879693070890339, 'fpr': array([0.       , 0.1283906, 1.       ]), 'tpr': array([0.        , 0.88734835, 1.        ]), 'mcc': 0.7591719190781612, 'tnr': 0.8716094032549728, 'ppv': 0.8782161234991424, 'f_score': 0.8827586206896553, 'ap': 0.8368057551443441, 'brier': 0.12035398230088495, 'sensitivity': 0.8873483535528596}",1.0,3,5,0.9450000000000001
92,1,"{'acc': 0.8646017699115044, 'auc': 0.8669162095908818, 'fpr': array([0.        , 0.17534722, 1.        ]), 'tpr': array([0.        , 0.90613718, 1.        ]), 'mcc': 0.7323096105131423, 'tnr': 0.8246527777777778, 'ppv': 0.8325041459369817, 'f_score': 0.8677614520311149, 'ap': 0.8003806616788797, 'brier': 0.13539823008849558, 'sensitivity': 0.9061371841155235}",1.0,3,5,0.96
93,1,"{'acc': 0.863716814159292, 'auc': 0.8649593243417071, 'fpr': array([0.        , 0.16752137, 1.        ]), 'tpr': array([0.        , 0.89724771, 1.        ]), 'mcc': 0.7298224874577776, 'tnr': 0.8324786324786325, 'ppv': 0.8330494037478705, 'f_score': 0.8639575971731448, 'ap': 0.7970091889729005, 'brier': 0.13628318584070798, 'sensitivity': 0.8972477064220183}",1.0,3,5,0.975
94,1,"{'acc': 0.8787610619469026, 'auc': 0.879139197352919, 'fpr': array([0.        , 0.14188034, 1.        ]), 'tpr': array([0.        , 0.90091743, 1.        ]), 'mcc': 0.7586576471676384, 'tnr': 0.8581196581196581, 'ppv': 0.8554006968641115, 'f_score': 0.877569258266309, 'ap': 0.818433009078696, 'brier': 0.12123893805309735, 'sensitivity': 0.9009174311926605}",1.0,3,5,0.99
95,1,"{'acc': 0.8734513274336283, 'auc': 0.8737121409450523, 'fpr': array([0.        , 0.14079422, 1.        ]), 'tpr': array([0.        , 0.88715278, 1.        ]), 'mcc': 0.746891227836698, 'tnr': 0.8592057761732852, 'ppv': 0.8675721561969439, 'f_score': 0.8772532188841202, 'ap': 0.8271911721865802, 'brier': 0.12654867256637167, 'sensitivity': 0.8871527777777778}",0.9995575221238938,3,6,0.93
96,1,"{'acc': 0.8663716814159292, 'auc': 0.8695325574319184, 'fpr': array([0.        , 0.18083183, 1.        ]), 'tpr': array([0.        , 0.91161179, 1.        ]), 'mcc': 0.7349108613378074, 'tnr': 0.8191681735985533, 'ppv': 0.8402555910543131, 'f_score': 0.8744804655029094, 'ap': 0.811119642660178, 'brier': 0.1336283185840708, 'sensitivity': 0.9116117850953206}",0.9995575221238938,3,6,0.9450000000000001
97,1,"{'acc': 0.8610619469026549, 'auc': 0.8608983455980251, 'fpr': array([0.        , 0.15319865, 1.        ]), 'tpr': array([0.        , 0.87686567, 1.        ]), 'mcc': 0.7227312498017281, 'tnr': 0.8468013468013468, 'ppv': 0.8377896613190731, 'f_score': 0.8568824065633546, 'ap': 0.7930360737131154, 'brier': 0.13893805309734514, 'sensitivity': 0.8768656716417911}",0.9995575221238938,3,6,0.96
98,1,"{'acc': 0.8743362831858407, 'auc': 0.8749376272952372, 'fpr': array([0.        , 0.14564831, 1.        ]), 'tpr': array([0.        , 0.89417989, 1.        ]), 'mcc': 0.7492031168501474, 'tnr': 0.8543516873889876, 'ppv': 0.8607809847198642, 'f_score': 0.8771626297577855, 'ap': 0.8227903949616167, 'brier': 0.1256637168141593, 'sensitivity': 0.8941798941798942}",0.9995575221238938,3,6,0.975
99,1,"{'acc': 0.8752212389380531, 'auc': 0.875297619047619, 'fpr': array([0.        , 0.13309982, 1.        ]), 'tpr': array([0.        , 0.88372093, 1.        ]), 'mcc': 0.7506081716181434, 'tnr': 0.8669001751313485, 'ppv': 0.8666666666666667, 'f_score': 0.87511071744907, 'ap': 0.8234135967620224, 'brier': 0.12477876106194691, 'sensitivity': 0.8837209302325582}",0.9997787610619469,3,6,0.99
100,1,"{'acc': 0.8858407079646018, 'auc': 0.8856868501107494, 'fpr': array([0.        , 0.12286689, 1.        ]), 'tpr': array([0.        , 0.89522059, 1.        ]), 'mcc': 0.7718635415987257, 'tnr': 0.8771331058020477, 'ppv': 0.8711985688729875, 'f_score': 0.8830462375339981, 'ap': 0.8303573731723284, 'brier': 0.11415929203539824, 'sensitivity': 0.8952205882352942}",1.0,4,3,0.93
101,1,"{'acc': 0.8761061946902655, 'auc': 0.8760999846495556, 'fpr': array([0.        , 0.12302285, 1.        ]), 'tpr': array([0.        , 0.87522282, 1.        ]), 'mcc': 0.7521999692991113, 'tnr': 0.8769771528998243, 'ppv': 0.875222816399287, 'f_score': 0.875222816399287, 'ap': 0.8279618810007673, 'brier': 0.12389380530973451, 'sensitivity': 0.875222816399287}",1.0,4,3,0.9450000000000001
102,1,"{'acc': 0.8884955752212389, 'auc': 0.8890596141122167, 'fpr': array([0.        , 0.13134851, 1.        ]), 'tpr': array([0.        , 0.90876565, 1.        ]), 'mcc': 0.7777681056751189, 'tnr': 0.8686514886164624, 'ppv': 0.8713550600343053, 'f_score': 0.8896672504378285, 'ap': 0.8369902934476746, 'brier': 0.11150442477876106, 'sensitivity': 0.9087656529516994}",1.0,4,3,0.96
103,1,"{'acc': 0.8840707964601769, 'auc': 0.8845525312616869, 'fpr': array([0.        , 0.13454545, 1.        ]), 'tpr': array([0.        , 0.90172414, 1.        ]), 'mcc': 0.7681412690722104, 'tnr': 0.8654545454545455, 'ppv': 0.8760469011725294, 'f_score': 0.8887000849617671, 'ap': 0.8403951146230594, 'brier': 0.11592920353982301, 'sensitivity': 0.9017241379310345}",1.0,4,3,0.975
104,1,"{'acc': 0.8938053097345132, 'auc': 0.8938331704383129, 'fpr': array([0.       , 0.1185567, 1.       ]), 'tpr': array([0.        , 0.90693431, 1.        ]), 'mcc': 0.7880218929595291, 'tnr': 0.8814432989690721, 'ppv': 0.8780918727915195, 'f_score': 0.8922800718132855, 'ap': 0.8415043871171843, 'brier': 0.10619469026548672, 'sensitivity': 0.906934306569343}",1.0,4,3,0.99
105,1,"{'acc': 0.8761061946902655, 'auc': 0.8760834913179216, 'fpr': array([0.        , 0.13729128, 1.        ]), 'tpr': array([0.        , 0.88832487, 1.        ]), 'mcc': 0.7516000741523853, 'tnr': 0.862708719851577, 'ppv': 0.8764607679465777, 'f_score': 0.8823529411764707, 'ap': 0.8369889801061755, 'brier': 0.12389380530973451, 'sensitivity': 0.8883248730964467}",1.0,4,4,0.93
106,1,"{'acc': 0.8601769911504424, 'auc': 0.8602928045765988, 'fpr': array([0.        , 0.15008726, 1.        ]), 'tpr': array([0.        , 0.87073609, 1.        ]), 'mcc': 0.720617216953895, 'tnr': 0.849912739965096, 'ppv': 0.8493870402802102, 'f_score': 0.8599290780141845, 'ap': 0.80330876126145, 'brier': 0.13982300884955753, 'sensitivity': 0.8707360861759426}",1.0,4,4,0.9450000000000001
107,1,"{'acc': 0.8769911504424779, 'auc': 0.8763724074126521, 'fpr': array([0.        , 0.13117871, 1.        ]), 'tpr': array([0.        , 0.88410596, 1.        ]), 'mcc': 0.7528360284065487, 'tnr': 0.8688212927756654, 'ppv': 0.8855721393034826, 'f_score': 0.8848384424192212, 'ap': 0.844886509257615, 'brier': 0.12300884955752213, 'sensitivity': 0.8841059602649006}",1.0,4,4,0.96
108,1,"{'acc': 0.8840707964601769, 'auc': 0.8842853740473324, 'fpr': array([0.        , 0.12829525, 1.        ]), 'tpr': array([0.        , 0.89661319, 1.        ]), 'mcc': 0.7684443315995759, 'tnr': 0.8717047451669596, 'ppv': 0.8732638888888888, 'f_score': 0.8847845206684257, 'ap': 0.834307355395005, 'brier': 0.11592920353982301, 'sensitivity': 0.8966131907308378}",1.0,4,4,0.975
109,1,"{'acc': 0.8778761061946903, 'auc': 0.877899927629085, 'fpr': array([0.        , 0.12611012, 1.        ]), 'tpr': array([0.        , 0.88183422, 1.        ]), 'mcc': 0.7557619720964825, 'tnr': 0.8738898756660746, 'ppv': 0.8756567425569177, 'f_score': 0.8787346221441125, 'ap': 0.8314761117270817, 'brier': 0.12212389380530973, 'sensitivity': 0.8818342151675485}",1.0,4,4,0.99
110,1,"{'acc': 0.8805309734513275, 'auc': 0.8806407942238267, 'fpr': array([0.        , 0.12788632, 1.        ]), 'tpr': array([0.        , 0.88888889, 1.        ]), 'mcc': 0.7611420642484903, 'tnr': 0.872113676731794, 'ppv': 0.875, 'f_score': 0.8818897637795274, 'ap': 0.8335299901671582, 'brier': 0.11946902654867257, 'sensitivity': 0.8888888888888888}",1.0,4,5,0.93
111,1,"{'acc': 0.8805309734513275, 'auc': 0.8806077694235589, 'fpr': array([0.        , 0.12784588, 1.        ]), 'tpr': array([0.        , 0.88908766, 1.        ]), 'mcc': 0.7612286553686568, 'tnr': 0.87215411558669, 'ppv': 0.8719298245614036, 'f_score': 0.8804251550044286, 'ap': 0.8300893010146593, 'brier': 0.11946902654867257, 'sensitivity': 0.889087656529517}",1.0,4,5,0.9450000000000001
112,1,"{'acc': 0.8761061946902655, 'auc': 0.8760546259426233, 'fpr': array([0.        , 0.12521739, 1.        ]), 'tpr': array([0.        , 0.87747748, 1.        ]), 'mcc': 0.7521846652483708, 'tnr': 0.8747826086956522, 'ppv': 0.8711985688729875, 'f_score': 0.8743267504488331, 'ap': 0.8246341137471, 'brier': 0.12389380530973451, 'sensitivity': 0.8774774774774775}",1.0,4,5,0.96
113,1,"{'acc': 0.8716814159292036, 'auc': 0.8721786833855799, 'fpr': array([0.        , 0.14782609, 1.        ]), 'tpr': array([0.        , 0.89189189, 1.        ]), 'mcc': 0.7442115715750164, 'tnr': 0.8521739130434782, 'ppv': 0.853448275862069, 'f_score': 0.8722466960352423, 'ap': 0.8142809425232372, 'brier': 0.12831858407079647, 'sensitivity': 0.8918918918918919}",1.0,4,5,0.975
114,1,"{'acc': 0.8743362831858407, 'auc': 0.8743973006588572, 'fpr': array([0.        , 0.13227513, 1.        ]), 'tpr': array([0.        , 0.88099467, 1.        ]), 'mcc': 0.7487570692822756, 'tnr': 0.8677248677248677, 'ppv': 0.8686514886164624, 'f_score': 0.8747795414462082, 'ap': 0.8245693681757884, 'brier': 0.1256637168141593, 'sensitivity': 0.8809946714031972}",1.0,4,5,0.99
115,1,"{'acc': 0.8663716814159292, 'auc': 0.8664394829612221, 'fpr': array([0.       , 0.1405694, 1.       ]), 'tpr': array([0.        , 0.87323944, 1.        ]), 'mcc': 0.7327744963162764, 'tnr': 0.8594306049822064, 'ppv': 0.8626086956521739, 'f_score': 0.8678915135608049, 'ap': 0.8169807455738665, 'brier': 0.1336283185840708, 'sensitivity': 0.8732394366197183}",0.9995575221238938,4,6,0.93
116,1,"{'acc': 0.8725663716814159, 'auc': 0.8741150889967637, 'fpr': array([0.        , 0.16176471, 1.        ]), 'tpr': array([0.        , 0.90443686, 1.        ]), 'mcc': 0.7454459860495308, 'tnr': 0.8382352941176471, 'ppv': 0.8576051779935275, 'f_score': 0.8803986710963455, 'ap': 0.8252072564866405, 'brier': 0.12743362831858407, 'sensitivity': 0.9044368600682594}",0.9993362831858407,4,6,0.9450000000000001
