,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores
43,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.75], ""lambda_l1"": [0], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8448660714285714, ""auc"": 0.8447966507177035, ""fpr"": [0.0, 0.1571753986332574, 1.0], ""tpr"": [0.0, 0.8468271334792122, 1.0], ""mcc"": 0.6896225175217799, ""tnr"": 0.8428246013667426, ""ppv"": 0.8486842105263158, ""f_score"": 0.8477546549835706, ""ap"": 0.7968138172290683, ""brier"": 0.15513392857142858, ""sensitivity"": 0.8468271334792122}"
44,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8470982142857143, ""auc"": 0.8473420400990495, ""fpr"": [0.0, 0.16856492027334852, 1.0], ""tpr"": [0.0, 0.862144420131291, 1.0], ""mcc"": 0.6941315703114737, ""tnr"": 0.8314350797266514, ""ppv"": 0.8418803418803419, ""f_score"": 0.8518918918918919, ""ap"": 0.7961349391703604, ""brier"": 0.15290178571428573, ""sensitivity"": 0.862144420131291}"
45,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0.001], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8526785714285714, ""auc"": 0.8526445411625113, ""fpr"": [0.0, 0.15261958997722094, 1.0], ""tpr"": [0.0, 0.8577680525164114, 1.0], ""mcc"": 0.7052187689271792, ""tnr"": 0.8473804100227791, ""ppv"": 0.8540305010893247, ""f_score"": 0.8558951965065502, ""ap"": 0.8051047225661478, ""brier"": 0.14732142857142858, ""sensitivity"": 0.8577680525164114}"
46,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""lambda_l1"": [0], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8549107142857143, ""auc"": 0.8548521355976134, ""fpr"": [0.0, 0.1480637813211845, 1.0], ""tpr"": [0.0, 0.8577680525164114, 1.0], ""mcc"": 0.7097042711952268, ""tnr"": 0.8519362186788155, ""ppv"": 0.8577680525164114, ""f_score"": 0.8577680525164114, ""ap"": 0.80831067477494, ""brier"": 0.14508928571428573, ""sensitivity"": 0.8577680525164114}"
47,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.85], ""lambda_l1"": [0.1], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8482142857142857, ""auc"": 0.8481775624055877, ""fpr"": [0.0, 0.1571753986332574, 1.0], ""tpr"": [0.0, 0.8533916849015317, 1.0], ""mcc"": 0.6962857020791947, ""tnr"": 0.8428246013667426, ""ppv"": 0.8496732026143791, ""f_score"": 0.851528384279476, ""ap"": 0.7998808317090512, ""brier"": 0.15178571428571427, ""sensitivity"": 0.8533916849015317}"
48,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.85], ""lambda_l1"": [0.001], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8415178571428571, ""auc"": 0.8415139501832599, ""fpr"": [0.0, 0.1662870159453303, 1.0], ""tpr"": [0.0, 0.849015317286652, 1.0], ""mcc"": 0.68287808442354, ""tnr"": 0.8337129840546698, ""ppv"": 0.841648590021692, ""f_score"": 0.8453159041394336, ""ap"": 0.7915814732725588, ""brier"": 0.15848214285714285, ""sensitivity"": 0.849015317286652}"
49,3,3,3,0.975,1.0,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.85], ""lambda_l1"": [0], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.8426339285714286, ""auc"": 0.8425804071703455, ""fpr"": [0.0, 0.16173120728929385, 1.0], ""tpr"": [0.0, 0.8468271334792122, 1.0], ""mcc"": 0.6851283694971144, ""tnr"": 0.8382687927107062, ""ppv"": 0.8449781659388647, ""f_score"": 0.8459016393442622, ""ap"": 0.7936754381145309, ""brier"": 0.15736607142857142, ""sensitivity"": 0.8468271334792122}"
50,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [30]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
51,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
52,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [80]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
53,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.5], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [100]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
54,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.6], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [30]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
55,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.6], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
56,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.6], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [80]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
57,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.6], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [100]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
58,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [30]}","{""acc"": 0.984472049689441, ""auc"": 0.9858172518019066, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9948051948051948, 1.0], ""mcc"": 0.9677681411773426, ""tnr"": 0.9691119691119691, ""ppv"": 0.979539641943734, ""f_score"": 0.9871134020618557, ""ap"": 0.9775567143853588, ""brier"": 0.015527950310559006, ""sensitivity"": 0.9948051948051948}"
59,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
60,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [80]}","{""acc"": 0.9829192546583851, ""auc"": 0.983166881443299, ""fpr"": [0.0, 0.02702702702702703, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9644567397541558, ""tnr"": 0.972972972972973, ""ppv"": 0.9819587628865979, ""f_score"": 0.9857697283311772, ""ap"": 0.977967774045766, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9896103896103896}"
61,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.7], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [100]}","{""acc"": 0.984472049689441, ""auc"": 0.9858172518019066, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9948051948051948, 1.0], ""mcc"": 0.9677681411773426, ""tnr"": 0.9691119691119691, ""ppv"": 0.979539641943734, ""f_score"": 0.9871134020618557, ""ap"": 0.9775567143853588, ""brier"": 0.015527950310559006, ""sensitivity"": 0.9948051948051948}"
62,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [30]}","{""acc"": 0.9798136645962733, ""auc"": 0.9812925170068028, ""fpr"": [0.0, 0.03861003861003861, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9580808557121844, ""tnr"": 0.9613899613899614, ""ppv"": 0.9744897959183674, ""f_score"": 0.9832689832689833, ""ap"": 0.9715547540303531, ""brier"": 0.020186335403726708, ""sensitivity"": 0.9922077922077922}"
63,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9829192546583851, ""auc"": 0.983166881443299, ""fpr"": [0.0, 0.02702702702702703, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9644567397541558, ""tnr"": 0.972972972972973, ""ppv"": 0.9819587628865979, ""f_score"": 0.9857697283311772, ""ap"": 0.977967774045766, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9896103896103896}"
64,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [80]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
65,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.8], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [100]}","{""acc"": 0.9813664596273292, ""auc"": 0.9818740863954837, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9612319810703968, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794344473007712, ""f_score"": 0.9844961240310078, ""ap"": 0.9754696851153765, ""brier"": 0.018633540372670808, ""sensitivity"": 0.9896103896103896}"
66,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [30]}","{""acc"": 0.9829192546583851, ""auc"": 0.9845521541950113, ""fpr"": [0.0, 0.03474903474903475, 1.0], ""tpr"": [0.0, 0.9948051948051948, 1.0], ""mcc"": 0.9645696247585273, ""tnr"": 0.9652509652509652, ""ppv"": 0.9770408163265306, ""f_score"": 0.9858429858429858, ""ap"": 0.9750708696804526, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9948051948051948}"
67,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9767080745341615, ""auc"": 0.9773369674944479, ""fpr"": [0.0, 0.03861003861003861, 1.0], ""tpr"": [0.0, 0.987012987012987, 1.0], ""mcc"": 0.9515332756698073, ""tnr"": 0.9613899613899614, ""ppv"": 0.9743589743589743, ""f_score"": 0.9806451612903225, ""ap"": 0.9694689368602412, ""brier"": 0.023291925465838508, ""sensitivity"": 0.987012987012987}"
68,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [80]}","{""acc"": 0.9782608695652174, ""auc"": 0.9793071378749129, ""fpr"": [0.0, 0.03861003861003861, 1.0], ""tpr"": [0.0, 0.9896103896103896, 1.0], ""mcc"": 0.9547997238751336, ""tnr"": 0.9613899613899614, ""ppv"": 0.9744245524296675, ""f_score"": 0.9819587628865979, ""ap"": 0.9705118411000764, ""brier"": 0.021739130434782608, ""sensitivity"": 0.9896103896103896}"
69,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [100]}","{""acc"": 0.9829192546583851, ""auc"": 0.9838380779325663, ""fpr"": [0.0, 0.03088803088803089, 1.0], ""tpr"": [0.0, 0.9922077922077922, 1.0], ""mcc"": 0.9644927222074271, ""tnr"": 0.9691119691119691, ""ppv"": 0.9794871794871794, ""f_score"": 0.9858064516129033, ""ap"": 0.9765131969479796, ""brier"": 0.017080745341614908, ""sensitivity"": 0.9922077922077922}"
70,5,4,6,0.945,0.9990173126390937,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.9], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9393641618497109, ""auc"": 0.9394286088565226, ""fpr"": [0.0, 0.06654322416386992, 1.0], ""tpr"": [0.0, 0.9452592678138353, 1.0], ""mcc"": 0.878786627846614, ""tnr"": 0.9334567758361301, ""ppv"": 0.9343607305936074, ""f_score"": 0.9397784028933922, ""ap"": 0.9106119840055493, ""brier"": 0.060635838150289015, ""sensitivity"": 0.9452592678138353}"
71,5,4,6,0.945,0.9990028613543744,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.95], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9380924855491329, ""auc"": 0.9381428303483935, ""fpr"": [0.0, 0.06712186089572966, 1.0], ""tpr"": [0.0, 0.9432959926088463, 1.0], ""mcc"": 0.8762298944304867, ""tnr"": 0.9328781391042703, ""ppv"": 0.9336991312299955, ""f_score"": 0.9384730280921468, ""ap"": 0.9091361516817894, ""brier"": 0.06190751445086705, ""sensitivity"": 0.9432959926088463}"
72,5,4,6,0.945,0.9991184716321281,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [0.98], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9397109826589596, ""auc"": 0.9397572614542713, ""fpr"": [0.0, 0.0652702233537785, 1.0], ""tpr"": [0.0, 0.944681833930015, 1.0], ""mcc"": 0.879463065237075, ""tnr"": 0.9347297766462215, ""ppv"": 0.9354986276303752, ""f_score"": 0.94006780440154, ""ap"": 0.9114364204605514, ""brier"": 0.06028901734104046, ""sensitivity"": 0.944681833930015}"
73,5,4,6,0.945,0.998973958784936,"{""boosting_type"": [""gbdt""], ""colsample_bytree"": [1], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000]}","{""acc"": 0.9407514450867052, ""auc"": 0.9408345788029493, ""fpr"": [0.0, 0.06596458743201018, 1.0], ""tpr"": [0.0, 0.9474535165723524, 1.0], ""mcc"": 0.8815790387674216, ""tnr"": 0.9340354125679898, ""ppv"": 0.9350353316617278, ""f_score"": 0.9412034646933976, ""ap"": 0.912203091136982, ""brier"": 0.059248554913294796, ""sensitivity"": 0.9474535165723524}"
